IMEISV,IMSI
0127030000524110,454061100316789
3583130495035101,454061101321291
3597780495260901,454063882223562
3562680409546819,454061192530802
3599590425347101,454061101381173
0130570048585805,454063307092383
0124200045469714,454063307020875
3518230513756301,454063307173896
0126480082983013,454063307226140
0126820012731856,454061083791307
0129580033692515,454061106052402
3585370483935801,454061101375634
3521670539741801,454063308036750
0130340016163805,454063307318004
3581500474282101,454061101449501
0127450010106813,454063307176767
0126570059675308,454063307183288
0126570023282415,454061106021214
0128500008231815,454063307105682
0130070034545805,454063306025035
3520370318634900,454061101465104
3577370437699069,454063392569531
0128490054290010,454063307162924
3515540512397801,454061101075465
0125400004772814,454063307114570
3521670518386701,454063302932816
0125460017580613,454063307125904
0130370059058705,454063302078023
0127540027060815,454063307056263
0126820034143636,454063302898665
3596160408491201,454063302970791
3520370318776400,454061101465661
0124260051594604,454063307020115
0128410009427015,454063307057901
0124210007488904,454063307052353
0127510083838615,454063307207186
3529740217825616,454061101383159
0126540052744813,454063307161315
0125340020395915,454061106033503
3517100558412308,454063307381241
3595480420063701,454063302711528
0124250054368615,454063307257562
3596510484699501,454063307073903
3581500429172001,454063883731003
3529740218462816,454061101384063
0132130005628902,454063306045289
0128440025362010,454063307251923
3592710437425155,454061191414092
3550670472594301,454063302851960
3518230542070701,454061101483090
3591180439758001,454063302957492
0127530014743215,454063307265427
3596160431535801,454061101317647
0127520063135315,454063307253835
3581500447586901,454063302887848
3553010418054101,454063302872682
3597780420632301,454063302621183
3518220508118101,454061101448916
0124170090139811,454063307363817
0130320093264704,454063307246178
0124290046195011,454063307064413
0124200048976110,454063307074258
3515220501711601,454063302971091
0130020080330002,454063307252908
0125410051867913,454063307356727
3526680492590001,454063302993521
0126520008271406,454061083790852
0130020097379804,454063307228718
3518230599616601,454063302715976
0128460013185813,454063307298765
3553010493162701,454061101074225
0130540089794005,454061106018476
0125380055727015,454063307133364
3593720486158101,454063302098168
3529610452839301,454063302840967
9900008640707704,454063307248815
0124270007257603,454063307025633
3529740219374616,454061101370456
3585370474208601,454063302945070
0124260066062604,454063307074238
3521670511039101,454063302936947
0124290091646910,454063307046830
3518230590190001,454063308029941
0130400005933803,454063307032629
0127500065118514,454063302790896
3571160421131300,454063302953336
3585370426813101,454063302992685
3518230599613701,454063300601203
0130070090851705,454063307294557
0125400012014813,454063307348293
3596160484701701,454063300602468
3595750411811801,454063302142130
0126580065434115,454061106059700
3547470431232000,454064500563752
3567720438908700,454063302798307
3596160487133201,454063307244173
3595750413749801,454063302104970
3529740218438216,454061101370418
0130420093317905,454063307341556
3597780408669501,454063302970634
3518230566262501,454063308011476
3518230529972301,454063302993766
0124260027398108,454063307037414
0130390069790203,454063307054059
0130020026357605,454063307298978
3583430444518970,454061021176114
3593720448442101,454063302984793
0129630098789915,454063307208298
3590900446999101,454063882056061
0124180080781110,454063307156170
0130450097999305,454061106125979
0124220096433213,454063307008240
0125370028769815,454063307113606
0125600024051355,454061100171986
3596160480156201,454063306025838
0126440070012513,454063307159614
0124260050342814,454063307002139
3588480421578401,454063302053026
3596160447670501,454063302978355
3544060494927001,454063302206769
0124240041249511,454063307134650
3548590493509627,454061191502612
0130040027934302,454063307366070
3553100489019001,454063302779556
0127460035424213,454063307321519
3585370483975901,454063302416077
0130020086455904,454061106053425
0130060074979004,454063307280442
3591880461057101,454063307008109
3547170474823221,454063302887046
0130350085710205,454063307316454
3596160484651101,454063302972380
0126540028743215,454061106067499
0124270002159513,454061105021530
3593720405478301,454061101462088
0125420035700715,454063307118273
3529740220617816,454061101396662
3596160438111201,454063302826014
0130380080315304,454063307345413
0127540096685215,454063307234205
3578410355390800,454063302446293
0126670006143502,454061105037083
0127560063151115,454061106067031
3521670511080101,454063307228858
0124290068006711,454063307208571
0129630002121614,454063307184650
3518220529660101,454061100399476
3597780485905801,454063308006644
0126580086056807,454063307177573
3564400430835401,454063302653460
3517100513510208,454063307360959
3544060483441001,454061101443929
0129630013801713,454063307188077
3520370318713300,454061101461818
3516170434258200,454061103033620
0125360070355914,454063307095926
0125400032640610,454063307120462
3588480426134201,454061101402949
3559830333610212,454064500582496
0124290086203315,454061106009680
0130290047191605,454063307291061
0124280091812615,454063307027222
3596160415496101,454063302752165
3588480435806801,454063302934911
0124220030931814,454063307020480
3568710411463401,454061101449444
0124270074020914,454061106028151
0128510061236913,454061106004961
3559830328712818,454061103100579
0130080007240505,454061106058061
0128420086314111,454061106060503
0125450068479604,454063307073410
0128470013778814,454063307138165
3590900447003001,454063302949589
0130310048243202,454063307318227
0125380081852406,454061106036720
0126440000606007,454063307120262
3596160452821401,454063302988179
0127510089824713,454061106039161
0128370037788715,454063307064791
0130080045883301,454063307252294
3547170474693900,454061101409976
3592010457240904,454063302925160
3593720476471101,454061106037793
9900008876021804,310410081183867
3596830452971927,454065000005301
3553010434783301,454063302844633
0130050061685205,454063307042667
0125420081275414,454063307088286
3520370313623800,454061101457167
0126500016448315,454063307174600
0130070027460203,454063307046941
3518220581295801,454063307089196
0120300016549614,454063302688648
0127540054572510,454063307177886
0130080004368402,454061106116691
0125440090227814,454063307356031
0127490003733315,454063307035807
0130080083073905,454063307234666
3599590411830901,454063308010199
0125390046627615,454063307063308
0126560096353214,454061105029011
3585060440545964,454063302295177
0130540033595904,454063307071087
0127550049789610,454063307201448
0124300098861115,454063307034457
0130080015110404,454063307225274
0125450005527215,454063307063031
3521670511334901,454063302802376
0130070073781304,454063307227974
3596160494323601,454063307090267
3515540518324501,454063302589307
3553100489434901,454063307206963
3591180402364401,454063302842961
3590900420911701,454063302990451
3584900448102201,454061101174938
0130470079948905,454063307338625
3595750449806301,454063308025876
3581500437376601,454063302317508
0130570086951605,454063307367491
3596510447807701,454061101471503
3595480490298601,454063308031347
3596160472417201,454063302985857
0126570047696314,454063307176374
0125380020323210,454063307108476
3585060400457664,454061101385047
0130030056826905,454061106097474
3518230521817101,454063302515915
3517100535887306,454061101455004
0128450035967315,454063307166123
0124260009489515,454061106006224
0125450026615911,454063307114039
0130080023458605,454061106114082
3585370412884701,454063302721896
3520370313638100,454061101456501
3595480447656801,454063308029732
3591180419549501,454063302982422
0126490088656009,454063307166108
0128430096191315,454063307024687
0125350099084611,454063307084669
0127450032776214,454063307213517
0124180062315308,454063307073001
0128030099774408,454061105045829
3596160486382301,454063302977055
3522660506353403,454063302976211
0130340021475805,454063307049625
0125370001313413,454063307088313
0126680095281508,454063306040107
3526680484843801,454063302606966
0127480060738314,454063307232215
3556450403000900,454064500567279
0130080025268105,454063307257610
0125380074865615,454063839545638
0128400007038115,454061106052702
3561070477986701,454063302874907
0130410040517803,454061106132387
3591880470084901,454061106012473
3564400431438001,454063302115909
3585080428327564,454063391495827
0128460046986913,454063307359168
0124160083366415,454061106004629
0124210064626015,454063306023703
3517100514410808,454063307352836
0124170017843415,454063307016410
3571160439889400,454061083703220
0130070069668505,454063307025848
3562160460519400,454063302994305
0130070076547701,454063307288287
0127500001865415,454063307108372
3529740217790616,454061103031662
3597780424850001,454063302988038
0125390097661713,454063307069492
3567720479651300,454063302990329
0128420057738214,454063307260927
3581500490175201,454063302923664
0127520034342910,454063307231106
0130020048802404,454061106033424
0125440055411115,454061106059745
3560460330958523,454061101185112
0125390026598014,454063307111602
3596160460627801,454063302984547
0130580024190905,454063307348027
3568120485017201,454063302905419
0129640047373715,454063307232156
0125360020736814,454061106033714
0125430024514714,454063307126802
0130320028482405,454063307287824
0121630055895015,454063300237988
